wavelength_nm,reflectance,transmittance,energy_residual,fresnel_reflectance
800.0,0.04177798208093281,0.958237548317848,-1.5530398780772003e-05,0.042579994960947345
808.9887640449438,0.04179431113516711,0.9582428268309314,-3.71379660984994e-05,0.042579994960947345
818.1818181818181,0.04181032817457716,0.9582500340892169,-6.0362263794133675e-05,0.042579994960947345
827.5862068965516,0.04182389954659991,0.958246949398768,-7.084894536790731e-05,0.042579994960947345
837.2093023255812,0.04183930749496482,0.9582321157458216,-7.14232407863502e-05,0.042579994960947345
847.0588235294116,0.04185768491536314,0.9582038206218174,-6.150553718053953e-05,0.042579994960947345
857.1428571428571,0.04188037942614325,0.958144030856503,-2.4410282646214476e-05,0.042579994960947345
867.4698795180722,0.04190511066466501,0.9580673255529287,2.7563782406203607e-05,0.042579994960947345
878.0487804878047,0.04191847544377967,0.958044709364279,3.681519194131955e-05,0.042579994960947345
888.8888888888889,0.04193093864574903,0.9580222793763916,4.678197785934479e-05,0.042579994960947345
900.0,0.04195836092078741,0.9579400479441501,0.00010159113506247319,0.042579994960947345
911.3924050632911,0.041963066865014526,0.957964160648592,7.277248639347977e-05,0.042579994960947345
923.076923076923,0.041976366332811876,0.9579230764489621,0.00010055721822599395,0.042579994960947345
935.0649350649348,0.04199357198848678,0.9578891110658979,0.00011731694561534223,0.042579994960947345
947.3684210526313,0.0419992078086608,0.9579061242913788,9.466789996037672e-05,0.042579994960947345
959.9999999999999,0.04203433990892357,0.9578357007537983,0.00012995933727810716,0.042579994960947345
972.9729729729729,0.04203986316072886,0.9579045564607472,5.558037852393394e-05,0.042579994960947345
986.3013698630135,0.04207790474448297,0.9578502047187888,7.189053672829182e-05,0.042579994960947345
999.9999999999998,0.042067611982147084,0.957978260345185,-4.58723273319972e-05,0.042579994960947345
1014.0845070422533,0.04209011501312052,0.9579601948227493,-5.0309835869843944e-05,0.042579994960947345
1028.5714285714284,0.042075311152888366,0.9580290430353772,-0.00010435418826548748,0.042579994960947345
1043.478260869565,0.042083668216575706,0.9580351075477682,-0.00011877576434393688,0.042579994960947345
1058.8235294117644,0.042107718997931545,0.9579052492082657,-1.296820619722805e-05,0.042579994960947345
1074.6268656716416,0.04210116514698073,0.9580326793580496,-0.00013384450503028944,0.042579994960947345
1090.9090909090908,0.042180412517503076,0.9577824939175283,3.709356496861549e-05,0.042579994960947345
1107.6923076923076,0.04215385825981682,0.9580441521795112,-0.00019801043932810014,0.042579994960947345
