case_id,existing_ar_refractive_index,existing_ar_thickness_nm,active_refractive_index,active_extinction_coefficient,active_thickness_nm,primer_refractive_index,primer_thickness_nm,proxy_id,proxy_label,proxy_group,baseline_normalized_response_integral,retrofit_normalized_response_integral,relative_photocurrent_proxy_gain_percent,passes_positive_gain_gate,passes_provisional_margin_gate,is_nominal_optical_case,maximum_tmm_physical_violation
8895,1.28,140.0,1.08,1e-05,125.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.9472899137211,0.43674004730773,True,True,False,0.0
8895,1.28,140.0,1.08,1e-05,125.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.3118129408418,0.43894756633032017,True,True,False,0.0
8895,1.28,140.0,1.08,1e-05,125.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.9997601190629,0.4449562662319232,True,True,False,0.0
8896,1.28,140.0,1.08,1e-05,125.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.7602624206852,0.4037239278310147,True,True,False,0.0
8896,1.28,140.0,1.08,1e-05,125.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.1224902578143,0.4053106059866183,True,True,False,0.0
8896,1.28,140.0,1.08,1e-05,125.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.7966232723859,0.40877881878721983,True,True,False,0.0
8897,1.28,140.0,1.08,1e-05,125.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.3318781787102,0.32810089997877045,True,True,False,0.0
8897,1.28,140.0,1.08,1e-05,125.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.7024368443149,0.3306797176737599,True,True,False,0.0
8897,1.28,140.0,1.08,1e-05,125.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.3898846355544,0.3363411202681589,True,True,False,0.0
8898,1.28,140.0,1.08,1e-05,125.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.0283209559218,0.2745136900294868,True,True,False,0.0
8898,1.28,140.0,1.08,1e-05,125.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.4068291056178,0.2781590919101803,True,True,False,0.0
8898,1.28,140.0,1.08,1e-05,125.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.1060773727384,0.2857967581649254,True,True,False,0.0
8899,1.28,140.0,1.08,1e-05,125.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.0152002891642,0.27219748777360203,True,True,False,0.0
8899,1.28,140.0,1.08,1e-05,125.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.3864968695449,0.2745466636076266,True,True,False,0.0
8899,1.28,140.0,1.08,1e-05,125.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.0666169146953,0.2787690885404783,True,True,False,0.0
8900,1.28,140.0,1.08,1e-05,125.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.9857605005103,0.09046962250322141,True,False,False,0.0
8900,1.28,140.0,1.08,1e-05,125.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.3718298706699,0.09427078193600957,True,False,False,0.0
8900,1.28,140.0,1.08,1e-05,125.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.0692998414147,0.10115293177458834,True,True,False,0.0
8901,1.28,140.0,1.08,1e-05,125.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.0194710598882,-0.08011025911100332,False,False,False,0.0
8901,1.28,140.0,1.08,1e-05,125.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.4180189461886,-0.07519280123910203,False,False,False,0.0
8901,1.28,140.0,1.08,1e-05,125.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.1292865571427,-0.06625776572012046,False,False,False,0.0
8902,1.28,140.0,1.08,1e-05,135.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,569.1813567139773,0.4780600549565946,True,True,False,0.0
8902,1.28,140.0,1.08,1e-05,135.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.5343891001244,0.4784926716685551,True,True,False,0.0
8902,1.28,140.0,1.08,1e-05,135.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.2029072152679,0.4811355390557627,True,True,False,0.0
8903,1.28,140.0,1.08,1e-05,135.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.9564492428083,0.43835695131772723,True,True,False,0.0
8903,1.28,140.0,1.08,1e-05,135.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.315346899961,0.4395754448330292,True,True,False,0.0
8903,1.28,140.0,1.08,1e-05,135.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.9944105495044,0.4440035401523422,True,True,False,0.0
8904,1.28,140.0,1.08,1e-05,135.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.8467483077084,0.4189913536658833,True,True,False,0.0
8904,1.28,140.0,1.08,1e-05,135.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.2130865680952,0.42140685207541445,True,True,False,0.0
8904,1.28,140.0,1.08,1e-05,135.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.9018353919578,0.42751646283665157,True,True,False,0.0
8905,1.28,140.0,1.08,1e-05,135.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.7682778466052,0.40513889765997424,True,True,False,0.0
8905,1.28,140.0,1.08,1e-05,135.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.1279402495973,0.4062789060051088,True,True,False,0.0
8905,1.28,140.0,1.08,1e-05,135.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.8016383625152,0.4096719760974313,True,True,False,0.0
8906,1.28,140.0,1.08,1e-05,135.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.3282231208068,0.3274556695558276,True,True,False,0.0
8906,1.28,140.0,1.08,1e-05,135.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.6978050829332,0.3298567926474191,True,True,False,0.0
8906,1.28,140.0,1.08,1e-05,135.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.3854967301454,0.33555966077460897,True,True,False,0.0
8907,1.28,140.0,1.08,1e-05,135.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.0495459848032,0.27826056209663874,True,True,False,0.0
8907,1.28,140.0,1.08,1e-05,135.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.4281983055251,0.28195575757308405,True,True,False,0.0
8907,1.28,140.0,1.08,1e-05,135.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.1263857912593,0.2894135650404109,True,True,False,0.0
8908,1.28,140.0,1.08,1e-05,135.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.0994907766362,0.28707735789297684,True,True,False,0.0
8908,1.28,140.0,1.08,1e-05,135.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.4672955731023,0.2889021689486796,True,True,False,0.0
8908,1.28,140.0,1.08,1e-05,135.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.1462272140814,0.29294720279799286,True,True,False,0.0
8909,1.28,140.0,1.08,1e-05,135.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.0872816449845,0.10839123488739452,True,True,False,0.0
8909,1.28,140.0,1.08,1e-05,135.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.4709900844668,0.11188857672859803,True,True,False,0.0
8909,1.28,140.0,1.08,1e-05,135.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.1673439330873,0.11861399327953806,True,True,False,0.0
8910,1.28,140.0,1.08,1e-05,135.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.1559052441274,-0.05602541867160821,False,False,False,0.0
8910,1.28,140.0,1.08,1e-05,135.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.5530199772157,-0.051207168591164275,False,False,False,0.0
8910,1.28,140.0,1.08,1e-05,135.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.261429661628,-0.04272387565586318,False,False,False,0.0
8911,1.28,140.0,1.08,0.0001,100.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.9672526311236,0.4402640824757386,True,True,False,0.0
8911,1.28,140.0,1.08,0.0001,100.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.3320404282658,0.4425413839408321,True,True,False,0.0
8911,1.28,140.0,1.08,0.0001,100.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.00422760672,0.4457518988439616,True,True,False,0.0
8912,1.28,140.0,1.08,0.0001,100.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.9814807442787,0.44277578316866306,True,True,False,0.0
8912,1.28,140.0,1.08,0.0001,100.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.3452437416372,0.4448872165752341,True,True,False,0.0
8912,1.28,140.0,1.08,0.0001,100.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.022041019279,0.44892436020292414,True,True,False,0.0
8913,1.28,140.0,1.08,0.0001,100.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.9523824661549,0.43763903984014263,True,True,False,0.0
8913,1.28,140.0,1.08,0.0001,100.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.316352540519,0.4397541169869848,True,True,False,0.0
8913,1.28,140.0,1.08,0.0001,100.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.0011243073052,0.4451992199315967,True,True,False,0.0
8914,1.28,140.0,1.08,0.0001,100.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.2737762365418,0.3178441156241178,True,True,False,0.0
8914,1.28,140.0,1.08,0.0001,100.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.6480384184911,0.3210147495730822,True,True,False,0.0
8914,1.28,140.0,1.08,0.0001,100.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.3270925569742,0.3251582297195532,True,True,False,0.0
8915,1.28,140.0,1.08,0.0001,100.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.9296543565094,0.2570959928680622,True,True,False,0.0
8915,1.28,140.0,1.08,0.0001,100.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.3087809265344,0.2607388723207379,True,True,False,0.0
8915,1.28,140.0,1.08,0.0001,100.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.9978218161464,0.26651709633463844,True,True,False,0.0
8916,1.28,140.0,1.08,0.0001,100.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.6317926831653,0.20451422301682887,True,True,False,0.0
8916,1.28,140.0,1.08,0.0001,100.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.0143823492073,0.2084330782529697,True,True,False,0.0
8916,1.28,140.0,1.08,0.0001,100.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.7146979920051,0.2160944505381292,True,True,False,0.0
8917,1.28,140.0,1.08,0.0001,100.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.3171536713551,0.14897073560042218,True,True,False,0.0
8917,1.28,140.0,1.08,0.0001,100.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.7025202947698,0.15302454827616496,True,True,False,0.0
8917,1.28,140.0,1.08,0.0001,100.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.3886490665219,0.15802710303802373,True,True,False,0.0
8918,1.28,140.0,1.08,0.0001,100.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.264182732388,-0.03691110327861047,False,False,False,0.0
8918,1.28,140.0,1.08,0.0001,100.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.6622323903144,-0.03180339958844411,False,False,False,0.0
8918,1.28,140.0,1.08,0.0001,100.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.3638326902678,-0.024486513762147832,False,False,False,0.0
8919,1.28,140.0,1.08,0.0001,100.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.2340344089075,-0.21876404679341274,False,False,False,0.0
8919,1.28,140.0,1.08,0.0001,100.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.6412464379146,-0.21320196970780383,False,False,False,0.0
8919,1.28,140.0,1.08,0.0001,100.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.3579424544132,-0.20362949908490388,False,False,False,0.0
8920,1.28,140.0,1.08,0.0001,110.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,569.09497403476,0.4628108484818534,True,True,False,0.0
8920,1.28,140.0,1.08,0.0001,110.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.4552518167764,0.4644323508495291,True,True,False,0.0
8920,1.28,140.0,1.08,0.0001,110.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.1252247375211,0.4673007582071168,True,True,False,0.0
8921,1.28,140.0,1.08,0.0001,110.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,569.0172520836147,0.4490905275636759,True,True,False,0.0
8921,1.28,140.0,1.08,0.0001,110.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.3782386175305,0.45074941604452995,True,True,False,0.0
8921,1.28,140.0,1.08,0.0001,110.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.0547521019089,0.4547500067661263,True,True,False,0.0
8922,1.28,140.0,1.08,0.0001,110.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.9315001258701,0.43395266287703904,True,True,False,0.0
8922,1.28,140.0,1.08,0.0001,110.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.2952815168981,0.43601042830370096,True,True,False,0.0
8922,1.28,140.0,1.08,0.0001,110.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.9814193982354,0.4416898944500982,True,True,False,0.0
8923,1.28,140.0,1.08,0.0001,110.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.484859884078,0.3551068881369133,True,True,False,0.0
8923,1.28,140.0,1.08,0.0001,110.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.8539103892774,0.3575920218073542,True,True,False,0.0
8923,1.28,140.0,1.08,0.0001,110.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.5305153115976,0.36138659564543213,True,True,False,0.0
8924,1.28,140.0,1.08,0.0001,110.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.0988202219553,0.28695898431537004,True,True,False,0.0
8924,1.28,140.0,1.08,0.0001,110.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.4739166640379,0.29007853814898465,True,True,False,0.0
8924,1.28,140.0,1.08,0.0001,110.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.1619661042471,0.2957502042284211,True,True,False,0.0
8925,1.28,140.0,1.08,0.0001,110.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.7862255800444,0.23177639122393176,True,True,False,0.0
8925,1.28,140.0,1.08,0.0001,110.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.1667675987252,0.23550736493130978,True,True,False,0.0
8925,1.28,140.0,1.08,0.0001,110.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.8669272886216,0.24320557029792367,True,True,False,0.0
8926,1.28,140.0,1.08,0.0001,110.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.6144699642133,0.20145622897918375,True,True,False,0.0
8926,1.28,140.0,1.08,0.0001,110.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.993887665128,0.20479178781377372,True,True,False,0.0
8926,1.28,140.0,1.08,0.0001,110.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.6772940004171,0.2094330251885035,True,True,False,0.0
8927,1.28,140.0,1.08,0.0001,110.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.568559053449,0.01682070277251847,True,False,False,0.0
8927,1.28,140.0,1.08,0.0001,110.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.9612731684997,0.021327174287405312,True,False,False,0.0
8927,1.28,140.0,1.08,0.0001,110.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.6610764228541,0.028450802583048555,True,False,False,0.0
8928,1.28,140.0,1.08,0.0001,110.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.559819397138,-0.16125295085484315,False,False,False,0.0
8928,1.28,140.0,1.08,0.0001,110.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,561.9631140675192,-0.1560157492306767,False,False,False,0.0
8928,1.28,140.0,1.08,0.0001,110.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.6780373492238,-0.14662252854380242,False,False,False,0.0
8929,1.28,140.0,1.08,0.0001,116.736,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,569.1325717830024,0.4694480103657988,True,True,False,0.0
8929,1.28,140.0,1.08,0.0001,116.736,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.4903299864721,0.4706646891204567,True,True,False,0.0
8929,1.28,140.0,1.08,0.0001,116.736,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.1592916478883,0.47336786951446097,True,True,False,0.0
8930,1.28,140.0,1.08,0.0001,116.736,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,569.0022812765255,0.4464477184905492,True,True,False,0.0
8930,1.28,140.0,1.08,0.0001,116.736,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.3621027954927,0.4478825646069641,True,True,False,0.0
8930,1.28,140.0,1.08,0.0001,116.736,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.0389039719516,0.45192755038756094,True,True,False,0.0
8931,1.28,140.0,1.08,0.0001,116.736,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.8940203857985,0.4273363330740038,True,True,False,0.0
8931,1.28,140.0,1.08,0.0001,116.736,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.2582242683338,0.4294264670980573,True,True,False,0.0
8931,1.28,140.0,1.08,0.0001,116.736,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.9452881188506,0.4352551314692024,True,True,False,0.0
8932,1.28,140.0,1.08,0.0001,116.736,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.5787978638963,0.37168983813393297,True,True,False,0.0
8932,1.28,140.0,1.08,0.0001,116.736,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.9447873202774,0.3737381257782184,True,True,False,0.0
8932,1.28,140.0,1.08,0.0001,116.736,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.6200980517866,0.37734074147449564,True,True,False,0.0
8933,1.28,140.0,1.08,0.0001,116.736,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.17028147643,0.29957409922384737,True,True,False,0.0
8933,1.28,140.0,1.08,0.0001,116.736,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.5432984228748,0.3024055949667607,True,True,False,0.0
8933,1.28,140.0,1.08,0.0001,116.736,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.2309798561678,0.3080411372812635,True,True,False,0.0
8934,1.28,140.0,1.08,0.0001,116.736,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.8572972853561,0.2443227386934774,True,True,False,0.0
8934,1.28,140.0,1.08,0.0001,116.736,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.2369879721673,0.24798341840266802,True,True,False,0.0
8934,1.28,140.0,1.08,0.0001,116.736,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.9368860878635,0.2556648105798884,True,True,False,0.0
8935,1.28,140.0,1.08,0.0001,116.736,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,567.7663711019212,0.22827146362626888,True,True,False,0.0
8935,1.28,140.0,1.08,0.0001,116.736,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,564.142162062934,0.2311356994847286,True,True,False,0.0
8935,1.28,140.0,1.08,0.0001,116.736,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,562.8239610609152,0.23555354423680483,True,True,False,0.0
8936,1.28,140.0,1.08,0.0001,116.736,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,566.7269234611751,0.04477690387147822,True,False,False,0.0
8936,1.28,140.0,1.08,0.0001,116.736,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,563.1166150138197,0.048926759330188266,True,False,False,0.0
8936,1.28,140.0,1.08,0.0001,116.736,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,561.815332404536,0.05592286273174818,True,False,False,0.0
8937,1.28,140.0,1.08,0.0001,116.736,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,565.7358757778469,-0.13017357099592164,False,False,False,0.0
8937,1.28,140.0,1.08,0.0001,116.736,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,562.1370612505215,-0.12511055391556644,False,False,False,0.0
8937,1.28,140.0,1.08,0.0001,116.736,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,560.8505064792957,-0.11590681649510738,False,False,False,0.0
8938,1.28,140.0,1.08,0.0001,125.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,569.1271537457529,0.4684915597271593,True,True,False,0.0
8938,1.28,140.0,1.08,0.0001,125.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.4825551998043,0.4692833428039759,True,True,False,0.0
8938,1.28,140.0,1.08,0.0001,125.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,564.1509178096903,0.47187653942702434,True,True,False,0.0
8939,1.28,140.0,1.08,0.0001,125.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.944817773652,0.43630363835757674,True,True,False,0.0
8939,1.28,140.0,1.08,0.0001,125.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.3040303264994,0.43756482927092266,True,True,False,0.0
8939,1.28,140.0,1.08,0.0001,125.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,563.9816613022092,0.44173297608911166,True,True,False,0.0
8940,1.28,140.0,1.08,0.0001,125.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,568.8256685375268,0.4152701242382749,True,True,False,0.0
8940,1.28,140.0,1.08,0.0001,125.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,565.1909133040936,0.4174673283480665,True,True,False,0.0
