study,trial_number,state,refractive_index,thickness_nm,transmitted_power_w_m2,relative_gain_vs_no_retrofit_percent
practical_polymer,45,COMPLETE,1.566163822772898,482.7706266587103,772.3741274551126,-6.655558142942364
practical_polymer,46,COMPLETE,1.3358782737814905,718.9798914785351,810.271041809902,-2.0755674456774176
practical_polymer,47,COMPLETE,1.5282355145850692,570.0516536181063,779.9817423713923,-5.736148050111622
practical_polymer,48,COMPLETE,1.5312901539863684,503.91968443710294,778.7041165600677,-5.890554139105319
practical_polymer,49,COMPLETE,1.4568198488145983,438.99019799137864,794.2703661471581,-4.009311839726193
practical_polymer,50,COMPLETE,1.302249896422772,25.46753979312149,827.2135880092104,-0.02799430411881687
practical_polymer,51,COMPLETE,1.302264195794888,36.303862275801976,825.6287474348954,-0.21952850183887263
practical_polymer,52,COMPLETE,1.301306469006323,34.46266801473471,825.9789571744082,-0.17720428161229762
practical_polymer,53,COMPLETE,1.3006955216655336,22.797858014236297,827.5247119179893,0.009606240204229621
practical_polymer,54,COMPLETE,1.3027075709275726,21.91859992276504,827.573673756836,0.015523470413003615
practical_polymer,55,COMPLETE,1.3645797023999457,22.23318048791693,826.274836813353,-0.14144606707297003
practical_polymer,56,COMPLETE,1.357313772701097,33.60236203538666,823.4402416791825,-0.48401800376079995
practical_polymer,57,COMPLETE,1.3697542343853208,25.242483945522757,825.3734492108977,-0.25038229325818895
practical_polymer,58,COMPLETE,1.329825415267099,144.72100394518165,808.1276803929461,-2.334601077245213
practical_polymer,59,COMPLETE,1.349984685125211,66.42278251163239,813.0474665027419,-1.7400256349163423
practical_polymer,60,COMPLETE,1.3132083027331931,109.166665723009,812.1232775079145,-1.8517174987762175
practical_polymer,61,COMPLETE,1.3024926365055536,51.50037466147451,822.6899679250387,-0.5746915288454724
practical_polymer,62,COMPLETE,1.3019431252133495,39.848439855989845,825.0147314642796,-0.29373473950415896
practical_polymer,63,COMPLETE,1.3177436268956377,157.92698505960698,810.1546541482998,-2.0896333509494047
practical_polymer,64,COMPLETE,1.3406819155666414,20.67417330544317,827.0788301249406,-0.044280322831591334
practical_polymer,65,COMPLETE,1.36944356612971,91.74435390072632,803.0414449753137,-2.9492925710900675
practical_polymer,66,COMPLETE,1.3428233703420265,256.72383432073286,808.2681375571624,-2.3176262782034662
practical_polymer,67,COMPLETE,1.3314687727235186,120.86289585051746,808.0835658134374,-2.339932497156394
practical_polymer,68,COMPLETE,1.3221260758560118,69.36477232970124,816.4391183424486,-1.3301312110909125
practical_polymer,69,COMPLETE,1.3122121453161562,20.7238040463588,827.5421868697213,0.011718156642026578
practical_polymer,70,COMPLETE,1.310176856017003,99.38325866718367,813.519502704944,-1.6829782089803458
practical_polymer,71,COMPLETE,1.3227141763433141,59.98871901213465,818.6298682083957,-1.065370499647822
practical_polymer,72,COMPLETE,1.3393468676826836,25.243055157648786,826.3132344003373,-0.13680556812524225
practical_polymer,73,COMPLETE,1.348698275783714,20.676253967541044,826.9288084497067,-0.062411030533193745
practical_polymer,74,COMPLETE,1.3513899163733445,177.10467395611136,805.3134493178718,-2.6747119375418182
practical_polymer,75,COMPLETE,1.342137676510794,69.70874714034493,813.3253831182735,-1.7064383221912616
