wavelength_nm,am15g_irradiance_w_m2_nm,baseline_transmittance,film_transmittance,baseline_transmitted_w_m2_nm,film_transmitted_w_m2_nm
590.1639344262294,1.3865229508196608,0.9575131255970462,0.9995009151749512,1.327613924351373,1.3858309582553248
595.0413223140495,1.4326057851239618,0.9575136807316604,0.9993837201489439,1.3717396383515148,1.4317228990440836
600.0,1.4753,0.9575136568853244,0.999252264048794,1.4126198980029192,1.4741968651511859
605.0420168067227,1.4891932773109244,0.9575156500971492,0.9991102563284994,1.425925869044674,1.4878682770167957
610.1694915254237,1.467328813559322,0.9575181822829799,0.9989579513155645,1.4049940183707637,1.4657997854995184
615.3846153846154,1.4548153846153857,0.9575167254430121,0.9987917016838235,1.3930100632010405,1.4530575336358074
620.6896551724137,1.4782448275862063,0.9575114026028744,0.9986109048222822,1.4154362782525127,1.47619140482472
626.0869565217391,1.4047217391304345,0.9575080394557889,0.998419509636319,1.3450323584157085,1.4025015899580857
631.578947368421,1.3858210526315795,0.957509476396898,0.998218665031523,1.3269367904850617,1.3833524411304754
637.1681415929203,1.4626309734513268,0.9575111091034251,0.9980037002839592,1.4004854055984022,1.4597111236543534
642.8571428571428,1.4503714285714273,0.9575080840480608,0.9977717575017094,1.3887423677294761,1.447139649315978
648.6486486486486,1.3671135135135137,0.9575019446734219,0.9975271379074502,1.3090138477785038,1.3637328303297336
654.5454545454545,1.3796272727272756,0.9574961161622436,0.9972745647116878,1.3209877553878748,1.3758671878734667
660.5504587155964,1.3959522935779813,0.9574896213252652,0.9970118684205944,1.3366098329661167,1.3917810044461973
666.6666666666666,1.4135666666666669,0.957480941155686,0.9967351939785043,1.3534631423863062,1.4089516457015479
672.8971962616822,1.4081457943925229,0.9574741306236336,0.9964475102297747,1.3482631702773067,1.4031433708629577
679.2452830188679,1.3952396226415094,0.9574735442197746,0.9961543254990289,1.3359050265264267,1.3898739852019724
685.7142857142857,1.3526571428571446,0.9574744431260742,0.9958530441510401,1.295134644597651,1.3470477334069357
692.3076923076923,1.2664384615384618,0.9574675722836252,0.9955354669516779,1.2125737592158403,1.2607844051732573
699.0291262135921,1.2915233009708749,0.9574538169351317,0.9952014068074014,1.236573914175225,1.2853258060507535
705.8823529411765,1.3152235294117647,0.9574455464134185,0.9948607469038058,1.2592549107734319,1.3084642628160477
