carrier_refractive_index,trial_number,retrofit_refractive_index,retrofit_thickness_nm,optimization_relative_gain_percent,trial_state
1.3,10,1.2690873128540296,65.42282728710839,-1.1726209645907537,COMPLETE
1.3,11,1.2626281684125906,70.10605743869792,-1.0872672816778617,COMPLETE
1.3,12,1.2407715615982122,214.63137087025456,-0.9692239526059021,COMPLETE
1.3,13,1.0876741281741409,151.90932684610766,-0.3213555648939992,COMPLETE
1.3,14,1.2179439667176684,70.18133827867608,-0.7748433224258555,COMPLETE
1.3,15,1.101167476283758,153.1478532872673,-0.2549159264421452,COMPLETE
1.3,16,1.2660333600995992,158.12946118416693,-1.0594099912498267,COMPLETE
1.3,17,1.0499346561115943,128.7838193197391,-0.6585578536691616,COMPLETE
1.3,18,1.2061598451445321,236.40140064211806,-0.8029437902772218,COMPLETE
1.3,19,1.2088283049204982,234.17442235201713,-0.8119349532389464,COMPLETE
1.3,20,1.0495384896193236,118.59678238493039,-0.6864795171225402,COMPLETE
1.3,21,1.1751938973126776,220.9524071264186,-0.6387614295458865,COMPLETE
1.3,22,1.07839169695587,190.80823405493024,-0.5588861559683189,COMPLETE
1.3,23,1.0493673850268086,233.85815749268562,-0.9190031796993625,COMPLETE
1.3,24,1.1288397069265603,95.86569848243417,-0.2807070575513104,COMPLETE
1.3,25,1.1239801129496005,138.1028103328108,-0.13682551665497034,COMPLETE
1.3,26,1.130592335099179,136.82394675667612,-0.1251749912835609,COMPLETE
1.3,27,1.1381477462906715,132.91208318623683,-0.11425976538543825,COMPLETE
1.3,28,1.1491659395809941,89.72264539982541,-0.3273906115476177,COMPLETE
1.3,29,1.1266894231510283,169.75276490448954,-0.2837668571149643,COMPLETE
1.3,30,1.1790775958265036,134.06148149581372,-0.21568388888472123,COMPLETE
1.3,31,1.135319120609391,140.72330925139892,-0.1328600313868833,COMPLETE
1.3,32,1.1456633620868957,173.84055192261883,-0.3199299361243191,COMPLETE
1.3,33,1.1090464737663224,141.11610747384174,-0.1840103472418697,COMPLETE
1.3,34,1.022779125284584,107.17618723164787,-1.0958933550072048,COMPLETE
1.3,35,1.15330847574975,123.24325209570574,-0.12114184653386761,COMPLETE
1.3,36,1.1629661102719853,125.30672653068785,-0.14112574277803658,COMPLETE
1.3,37,1.1786386634917976,50.0081057858289,-0.9682000074283659,COMPLETE
1.3,38,1.1139135447692805,112.54815076165421,-0.19684409949757287,COMPLETE
1.3,39,1.1497962337517846,89.27850434780262,-0.3326858722146664,COMPLETE
1.3,40,1.1911536974483297,164.00888356830518,-0.4288017503961794,COMPLETE
1.3,41,1.1377602918126235,144.8884230080314,-0.14776690068522003,COMPLETE
1.3,42,1.2995831672423255,120.41634829834027,-1.4671258619801786,COMPLETE
1.3,43,1.162423091624906,130.1135060189287,-0.14363930289731375,COMPLETE
1.3,44,1.0841136865586964,146.67171300560906,-0.3296894744047485,COMPLETE
1.3,45,1.135463872661508,101.86068182332127,-0.21397854779625636,COMPLETE
1.3,46,1.11698813411948,175.35793459975687,-0.32879958071051485,COMPLETE
1.3,47,1.0979161800999302,113.34535260056764,-0.26928870957732,COMPLETE
1.3,48,1.0726935009762604,161.61729376372267,-0.46335811334736743,COMPLETE
1.3,49,1.1566468059104091,136.5443763261273,-0.14281070078351332,COMPLETE
1.3,50,1.171610543446232,123.54820228387526,-0.16882426452934363,COMPLETE
1.3,51,1.121732218308278,139.42148969691948,-0.14412362687701297,COMPLETE
1.3,52,1.1371992882044701,145.14717418775518,-0.1486997222473696,COMPLETE
1.3,53,1.098770997877856,151.17170683065527,-0.2579991814842031,COMPLETE
1.3,54,1.1424932492552713,134.71308240527298,-0.11835569902806098,COMPLETE
1.3,55,1.190875281068898,129.1652980843425,-0.2680358984788356,COMPLETE
1.3,56,1.1445712173167277,108.19657496031502,-0.1632687215583295,COMPLETE
1.3,57,1.1329511589554597,202.8321634827641,-0.48238489725555,COMPLETE
1.3,58,1.1100090848071449,118.1645314815036,-0.18840525349285153,COMPLETE
1.3,59,1.1580208061006185,150.14973478810955,-0.2022889379132753,COMPLETE
1.3,60,1.0661508626783724,132.62133729059644,-0.4707872316154549,COMPLETE
1.3,61,1.1200996936578342,136.18824313278398,-0.14098903354439196,COMPLETE
1.3,62,1.1694745485596107,159.07785019478936,-0.2915168991760142,COMPLETE
1.3,63,1.1511698386542535,124.28062578572698,-0.11755781243953933,COMPLETE
1.3,64,1.1527818356192976,124.4272122870068,-0.11971586741130746,COMPLETE
1.3,65,1.1537912795515504,97.71831022635334,-0.24489709118773462,COMPLETE
1.3,66,1.187639694587117,125.85879743923196,-0.24449008130892347,COMPLETE
1.3,67,1.1436915104483218,116.79256969212675,-0.12527923081366854,COMPLETE
1.3,68,1.1662092831284967,109.42285565900795,-0.184186248662066,COMPLETE
1.3,69,1.2057664738487666,124.76762288673022,-0.3619257141360799,COMPLETE
1.3,70,1.1827751893160063,82.65625674166851,-0.46720748737661966,COMPLETE
1.3,71,1.1438554192450316,117.94693555240015,-0.12203794387249944,COMPLETE
1.3,72,1.1290423209349991,132.80157944830282,-0.12019152043354353,COMPLETE
1.3,73,1.1437482463455202,104.54545551940029,-0.18703186355535362,COMPLETE
1.3,74,1.1527573326407352,249.76169529861704,-0.662444381543914,COMPLETE
1.3,75,1.1265673249994268,118.375561364347,-0.13663170135399527,COMPLETE
1.3,76,1.1591251730753787,122.53029754618785,-0.13240135713658008,COMPLETE
1.3,77,1.1048494689660626,129.3444443770643,-0.1896695416701788,COMPLETE
1.3,78,1.0917777766624783,112.08094597595823,-0.3139728043554446,COMPLETE
1.3,79,1.1443169562181992,133.1046655169301,-0.11646783655392401,COMPLETE
1.3,80,1.1289527086069662,141.41989072250416,-0.13884537716879475,COMPLETE
1.3,81,1.1410017667294452,132.34441069972576,-0.11369914053364072,COMPLETE
1.3,82,1.1391383761466904,132.80513763127138,-0.1140816122492283,COMPLETE
1.3,83,1.1375869108893133,133.0717234129658,-0.11455989939742617,COMPLETE
1.3,84,1.138284635797183,155.74401914913065,-0.20027153481229076,COMPLETE
1.3,85,1.1161374084917535,144.26439699034003,-0.17070351384111948,COMPLETE
1.3,86,1.1735684866941996,133.56839566022003,-0.1896360462356972,COMPLETE
1.3,87,1.1504276438452699,148.46233887236656,-0.17663021594785944,COMPLETE
1.3,88,1.1627377247382806,127.53691626543835,-0.14160285006836748,COMPLETE
1.3,89,1.1411328855639322,164.74217343198399,-0.25580428677952627,COMPLETE
1.3,90,1.1487598503682246,139.3125526437943,-0.1365717237081454,COMPLETE
1.3,91,1.1299284982209856,132.59637035543196,-0.11889283911467041,COMPLETE
1.3,92,1.1238927307878939,132.9411576401194,-0.1285372220144798,COMPLETE
1.3,93,1.2406040779764027,153.31547100360663,-0.7702209655132575,COMPLETE
1.3,94,1.133497417973275,142.0247372236016,-0.13762742905426562,COMPLETE
1.3,95,1.110863725916082,121.08370297263517,-0.1761297993890909,COMPLETE
1.3,96,1.121598881709406,128.9680547636148,-0.13155769357087177,COMPLETE
1.3,97,1.1672673542384722,136.76127818433653,-0.1743965361392319,COMPLETE
1.3,98,1.1391612417353496,146.9074785806956,-0.15667131586204475,COMPLETE
1.3,99,1.1557185638933178,115.17673417655443,-0.14016384322539377,COMPLETE
1.3,100,1.1333690007146722,125.81482326270445,-0.11338716608199073,COMPLETE
1.3,101,1.1337327777504984,127.32188395204003,-0.11251568885014551,COMPLETE
1.3,102,1.1325946679987948,133.54933029708275,-0.11755793022466543,COMPLETE
1.3,103,1.1157034574951181,138.34065895012816,-0.15631653352318198,COMPLETE
1.3,104,1.1326979866695037,128.84364454485328,-0.11347431763701898,COMPLETE
1.3,105,1.1044751246006521,127.94285456572834,-0.19233275149367346,COMPLETE
1.3,106,1.1340971106335198,112.2769572567078,-0.14816983076620938,COMPLETE
1.3,107,1.1493931947635943,122.72758731937917,-0.11665801491819172,COMPLETE
1.3,108,1.145137083232529,121.26365015611769,-0.11545888850469366,COMPLETE
1.3,109,1.12327110364845,107.66737766701105,-0.19517209265879076,COMPLETE
1.3,110,1.1469764770106607,119.92763945765678,-0.11875016531993632,COMPLETE
1.3,111,1.1390382470351428,122.7133015446592,-0.11292477029264392,COMPLETE
1.3,112,1.13853504326328,115.47570189154473,-0.1308243382602714,COMPLETE
1.3,113,1.1596753883113455,121.98881636382194,-0.13405299621777056,COMPLETE
1.3,114,1.1475539864942088,102.11507919909124,-0.20496497668703872,COMPLETE
1.3,115,1.1196738916761588,130.10729644731276,-0.13635486266472263,COMPLETE
1.3,116,1.1276770304880992,141.81217194943844,-0.14143078665054265,COMPLETE
1.3,117,1.1361675145760546,126.44458782671396,-0.11106906353912649,COMPLETE
1.3,118,1.1393902518554961,128.41362000709492,-0.11010755386210436,COMPLETE
1.3,119,1.1347850979853231,110.75520499328698,-0.15497239245640948,COMPLETE
1.3,120,1.1127894728935077,128.78243035678577,-0.15756242896094452,COMPLETE
1.3,121,1.1420441696127668,125.59942797770468,-0.11032654604845593,COMPLETE
1.3,122,1.1398434753215914,126.04408945594224,-0.11006114582604587,COMPLETE
1.3,123,1.1401906265394948,125.39258962276,-0.11030223446094611,COMPLETE
1.3,124,1.1285037836563336,127.28438491236417,-0.11859120049977356,COMPLETE
1.3,125,1.1252012962391982,115.69642880740457,-0.14877106733993672,COMPLETE
1.3,126,1.1396569774312164,125.1354608785268,-0.11049266166026639,COMPLETE
1.3,127,1.1412575200646253,124.79528950063117,-0.11063908568518244,COMPLETE
1.3,128,1.1321382690250386,126.31218524129554,-0.11433552211120857,COMPLETE
1.3,129,1.1561457623944764,119.22212236583854,-0.13080742097977271,COMPLETE
1.3,130,1.118434647988309,124.89740228210691,-0.14263779600526272,COMPLETE
1.3,131,1.1411916176890202,136.70841962794606,-0.1222229387483953,COMPLETE
1.3,132,1.1397781131911526,115.2704630788719,-0.13094736745863367,COMPLETE
1.3,133,1.1352645855578178,130.68955226559174,-0.11260428126375066,COMPLETE
1.3,134,1.1250468347058658,125.15990532973457,-0.1261011594901218,COMPLETE
1.3,135,1.1336236879621464,129.91300258505083,-0.11312386776189953,COMPLETE
1.3,136,1.1318127057322553,118.61429650486187,-0.12718635817456914,COMPLETE
1.3,137,1.1528376297633125,138.37884040889685,-0.14033148188018485,COMPLETE
1.3,138,1.1631882760942762,128.7721949697825,-0.14406735187789677,COMPLETE
1.3,139,1.1458913674828077,106.00884514972275,-0.17682487518509982,COMPLETE
1.32,0,1.100474,118.791,-0.4124877548382866,COMPLETE
1.32,1,1.1489125293076057,130.55824196677338,-0.243246995869717,COMPLETE
1.32,2,1.077874245334395,113.40286615640649,-0.6189703268654201,COMPLETE
1.32,3,1.1281474909442417,162.86581153989434,-0.40007608366161573,COMPLETE
1.32,4,1.297136545788645,227.95408971112144,-1.5542702106384088,COMPLETE
1.32,5,1.1974739713437221,147.36868081190977,-0.463056502450665,COMPLETE
1.32,6,1.1808895132595008,158.66434541655252,-0.45129310744581597,COMPLETE
1.32,7,1.0864175261969762,95.09782316480099,-0.6880933719118798,COMPLETE
1.32,8,1.228226316678227,53.11285249936992,-1.219143899516295,COMPLETE
1.32,9,1.0981714103832605,196.13949449011315,-0.6990080618448857,COMPLETE
1.32,10,1.044420301773177,135.214143969896,-0.963186004518024,COMPLETE
1.32,11,1.0571173316583131,225.47504310410181,-1.0808827640371166,COMPLETE
1.32,12,1.070263701803581,246.3247667514692,-1.0462741595032798,COMPLETE
1.32,13,1.0607757715734234,129.53412176040632,-0.7518521207869444,COMPLETE
1.32,14,1.154549052992489,169.14010687347837,-0.4482634950022435,COMPLETE
1.32,15,1.0535043811062355,153.05465671037314,-0.854531278617221,COMPLETE
1.32,16,1.158400171806138,162.82550367432884,-0.40993591546362174,COMPLETE
1.32,17,1.2411178580466957,96.87997848715895,-0.771458806260028,COMPLETE
1.32,18,1.287108135583096,96.51728374853704,-1.2822581800262522,COMPLETE
1.32,19,1.1530106350782323,179.16669142379794,-0.5187497955562503,COMPLETE
1.32,20,1.0763204822433627,67.41295373069607,-1.114471269617634,COMPLETE
1.32,21,1.126472591639824,109.59378019711448,-0.3322020329437958,COMPLETE
1.32,22,1.1334017889129135,226.07952977048186,-0.7770023476492693,COMPLETE
1.32,23,1.2476336511520307,169.7025520326355,-0.9796409587283672,COMPLETE
1.32,24,1.1304978330355833,185.6622757899944,-0.5552462792324242,COMPLETE
1.32,25,1.1197996722936538,112.74808206590438,-0.3380230176380672,COMPLETE
1.32,26,1.110208090778341,81.03847366894996,-0.7213408734028537,COMPLETE
1.32,27,1.192779486554518,111.4795904994103,-0.37024749225599285,COMPLETE
1.32,28,1.1753840935972844,138.273772942597,-0.3131848990464925,COMPLETE
1.32,29,1.1680748163529544,133.41633387041364,-0.27485559073897603,COMPLETE
1.32,30,1.2135505801058863,131.37701781213275,-0.49771278842249966,COMPLETE
1.32,31,1.1756882916164249,137.83170067905723,-0.3125053169210634,COMPLETE
1.32,32,1.1834409334825897,144.12073245022563,-0.3724760950067796,COMPLETE
1.32,33,1.169068621949142,120.94731962129885,-0.2665424569185615,COMPLETE
1.32,34,1.024687398262106,126.26078054220157,-1.2877772300502355,COMPLETE
1.32,35,1.1644767664450906,126.87872562496608,-0.25579886438622523,COMPLETE
1.32,36,1.1450912030637403,119.67673517031591,-0.24983726819203245,COMPLETE
1.32,37,1.2081458219541508,83.53717072909339,-0.6730654455681773,COMPLETE
1.32,38,1.1593885536345476,117.70899838003541,-0.25674765348256967,COMPLETE
1.32,39,1.1468209732313692,105.64295860507204,-0.3170573670216781,COMPLETE
1.32,40,1.1414069321955669,119.7711580209793,-0.2530575947524927,COMPLETE
1.32,41,1.1411769412867294,119.05482906138425,-0.2551854464538317,COMPLETE
1.32,42,1.1443337301155396,146.77211747479708,-0.29522902928715844,COMPLETE
1.32,43,1.0997390853825317,100.67226310284155,-0.5367218951237263,COMPLETE
1.32,44,1.1384340706904654,151.63502575398311,-0.3219187506133703,COMPLETE
1.32,45,1.1203293084718182,84.22535879808856,-0.630225037897203,COMPLETE
1.32,46,1.1103710794532506,121.90934640629742,-0.34475164249446744,COMPLETE
1.32,47,1.1940104259163502,121.6264227356671,-0.3587957395990604,COMPLETE
1.32,48,1.0888675738604023,105.36947279507334,-0.5750150320331993,COMPLETE
1.32,49,1.112068356431046,88.9364580325762,-0.5999615331430563,COMPLETE
1.32,50,1.1425764022784815,156.36603422919558,-0.34925371863985255,COMPLETE
1.32,51,1.160889396014107,121.49014926636806,-0.2513597675286361,COMPLETE
1.32,52,1.1642098222665616,144.64618426669398,-0.30932774312387723,COMPLETE
1.32,53,1.1530138884990426,126.7662677329551,-0.2417342076597051,COMPLETE
1.32,54,1.1515918515904815,115.88475087418475,-0.2585695041102398,COMPLETE
1.32,55,1.1327496363577814,137.6801901838193,-0.2693704358309068,COMPLETE
1.32,56,1.1241033889062493,103.75860941994645,-0.3844128873967012,COMPLETE
1.32,57,1.1503446773364745,212.21852036470517,-0.7205027991346591,COMPLETE
1.32,58,1.1868699715302793,128.05970672857703,-0.3297690836146949,COMPLETE
1.32,59,1.206326157142908,92.87678376106598,-0.5595536893267195,COMPLETE
1.32,60,1.1375090376047976,60.031294563567,-1.0064685446238064,COMPLETE
1.32,61,1.1655654496947725,128.12459070753343,-0.2590742394511625,COMPLETE
1.32,62,1.1579525040435388,111.49958065405356,-0.27877107002718393,COMPLETE
1.32,63,1.1736955737764982,125.16397928966065,-0.2772717290857596,COMPLETE
1.32,64,1.116538312145884,141.8129354063459,-0.323897212420865,COMPLETE
1.32,65,1.1417489686563924,117.03572747635096,-0.26067286075710516,COMPLETE
1.32,66,1.1792132094985832,163.20460127403365,-0.4761118676258391,COMPLETE
1.32,67,1.1576509192201032,75.79665366399415,-0.6896933880627953,COMPLETE
1.32,68,1.1295383551202294,133.16501730257994,-0.2667218091926604,COMPLETE
1.32,69,1.0921516122420891,108.47593410104776,-0.526742219559817,COMPLETE
1.32,70,1.221238145072533,101.42195937399262,-0.5855060442283899,COMPLETE
1.32,71,1.1623156618706392,118.02337593182284,-0.25938311937475644,COMPLETE
1.32,72,1.1520504659142088,114.96512440885385,-0.2619286369096474,COMPLETE
1.32,73,1.1834697431187011,132.93249666987847,-0.3260802048046685,COMPLETE
1.32,74,1.1733952956052742,124.97177643024581,-0.2763146810763617,COMPLETE
1.32,75,1.1477638438363276,150.48239083427038,-0.3160622235535371,COMPLETE
1.32,76,1.1360774564971463,249.68506491659537,-0.8495698625918591,COMPLETE
1.32,77,1.1595376053839854,140.30667896093425,-0.2799078012632794,COMPLETE
1.32,78,1.1986306984711286,120.66379574411746,-0.3837099534988342,COMPLETE
1.32,79,1.1281542478847695,109.32682469722891,-0.3285557760377422,COMPLETE
1.32,80,1.1032895312693916,97.51253479107595,-0.5458346840641393,COMPLETE
1.32,81,1.1537736160252963,113.71027161720794,-0.2671115882126984,COMPLETE
1.32,82,1.1663705669245084,117.69368093214834,-0.2665735615466347,COMPLETE
1.32,83,1.1453417177611285,130.38753157887987,-0.24334252806376133,COMPLETE
1.32,84,1.1435346962790744,129.7288650532139,-0.24349811578900926,COMPLETE
1.32,85,1.1431936458850895,130.68107690379128,-0.24460519460315355,COMPLETE
1.32,86,1.1438270466738651,134.80793663489052,-0.25127050126274586,COMPLETE
1.32,87,1.1174166835990302,136.51764176723432,-0.30805922713553757,COMPLETE
1.32,88,1.1468791902691464,147.43766334217122,-0.29922691518061706,COMPLETE
1.32,89,1.1244326343556879,131.1742578290988,-0.27815706972996734,COMPLETE
1.32,90,1.1395320507545292,155.5189554970899,-0.3441737818607571,COMPLETE
1.32,91,1.133715356411203,135.79844734083593,-0.2632983763378838,COMPLETE
1.32,92,1.1448841083074368,123.33400048768061,-0.24357899953237894,COMPLETE
1.32,93,1.1462123042301402,123.40885155865294,-0.24280001770815574,COMPLETE
1.32,94,1.1704083705163912,124.50700808542463,-0.268065622196223,COMPLETE
1.32,95,1.1466264309055962,140.42914760498405,-0.26796245201350377,COMPLETE
1.32,96,1.155438262942207,130.8764688813317,-0.24729380549323166,COMPLETE
1.32,97,1.1527760245675327,131.58666972185245,-0.24629873330783703,COMPLETE
1.32,98,1.1535786959294614,129.11216477290455,-0.24352764084701883,COMPLETE
1.32,99,1.1525237770614185,130.75296717408492,-0.24484463615657148,COMPLETE
1.32,100,1.13346193464749,148.86332494436905,-0.31146988434285205,COMPLETE
1.32,101,1.1539172170957142,143.53207744420098,-0.2857787146031576,COMPLETE
1.32,102,1.2710435812542258,130.29692278366454,-1.0703060166161182,COMPLETE
1.32,103,1.1557371200121365,129.62940310144523,-0.24584814297926583,COMPLETE
1.32,104,1.1223055562310194,124.70809385352383,-0.28764741900508817,COMPLETE
1.32,105,1.1513200834082042,128.85582330762358,-0.24210318965327549,COMPLETE
1.32,106,1.1685804333143968,127.45623398687464,-0.26517850279232924,COMPLETE
1.32,107,1.1298669665769077,139.63447671664355,-0.2800528992095819,COMPLETE
1.32,108,1.178217634005442,122.98946989902997,-0.2912398237054359,COMPLETE
1.32,109,1.137413234256688,144.53975404833935,-0.2874457633290861,COMPLETE
1.32,110,1.1623745856124172,162.54261627013352,-0.4166986260005001,COMPLETE
1.32,111,1.1519793127031916,128.73059914628843,-0.24227831455448934,COMPLETE
1.32,112,1.148905812694687,128.36120841054358,-0.24120361570885152,COMPLETE
1.32,113,1.1409253210317658,136.27663105564793,-0.2562660389903715,COMPLETE
1.32,114,1.1469206149325324,113.32786269482155,-0.2705968409145387,COMPLETE
1.32,115,1.1501304058511894,128.48172206580094,-0.24145894616725005,COMPLETE
1.32,116,1.1605516406268699,126.30798395415928,-0.2489431061461045,COMPLETE
1.32,117,1.1484579858325497,106.39485170003552,-0.3102105489528828,COMPLETE
1.32,118,1.1275481904307227,138.6758817095621,-0.28229828018786485,COMPLETE
1.32,119,1.170828894033315,123.12210374247933,-0.2692559272406081,COMPLETE
1.32,120,1.1359202446911842,133.9470423643561,-0.2563712014777675,COMPLETE
1.32,121,1.1484084435242643,127.5836572789333,-0.2408238917002703,COMPLETE
1.32,122,1.1423071203812936,119.67536717468343,-0.25229352244624526,COMPLETE
1.32,123,1.1491867419474988,236.9499782546528,-0.8165274814629364,COMPLETE
1.32,124,1.164777287550453,127.52313604965791,-0.2568833940487125,COMPLETE
1.32,125,1.1586361879758307,112.84878557385092,-0.2729541333443497,COMPLETE
1.32,126,1.1336049230928424,141.38186456181535,-0.27939140522231787,COMPLETE
1.32,127,1.143148255782917,134.7393475317639,-0.2513833067968263,COMPLETE
1.32,128,1.1497084931438746,116.5723929177814,-0.2564780028920577,COMPLETE
1.32,129,1.1130292837026803,122.34553666746443,-0.33047208471994605,COMPLETE
1.32,130,1.1860772349744806,127.8245850569398,-0.32582553779949563,COMPLETE
1.32,131,1.153002528595207,130.87831255681547,-0.2453278062720221,COMPLETE
1.32,132,1.1392386069784721,136.76488694302788,-0.25880909616630143,COMPLETE
1.32,133,1.1595383240208659,121.23188203452685,-0.2500478711815912,COMPLETE
1.32,134,1.1546382435315603,132.20850319375785,-0.24886600942598536,COMPLETE
1.32,135,1.1450431758086919,128.0579555416156,-0.2417480379032222,COMPLETE
1.32,136,1.1446421174170496,126.16755606349754,-0.241798162520801,COMPLETE
1.32,137,1.129901063025108,109.8870493295764,-0.3197418664282359,COMPLETE
1.32,138,1.123472187954382,125.5915139262688,-0.28257801396118776,COMPLETE
1.32,139,1.1462072390246354,143.5379469138521,-0.28047217940513347,COMPLETE
1.34,0,1.100474,118.791,-0.6136201407051844,COMPLETE
1.34,1,1.1575836902790226,129.580263837204,-0.3877018982984759,COMPLETE
1.34,2,1.15265173374066,243.05073421377253,-1.0421572895776166,COMPLETE
1.34,3,1.0454048964154745,208.55272117266466,-1.4029445465109203,COMPLETE
1.34,4,1.0256092045456384,139.8613877177549,-1.541324453853954,COMPLETE
1.34,5,1.054932226501945,216.29050613040272,-1.3324671215125372,COMPLETE
1.34,6,1.06580281721348,147.5131464859731,-0.9377383453744392,COMPLETE
1.34,7,1.1788413664854749,96.0376512493936,-0.5592639766762275,COMPLETE
1.34,8,1.2363127927866322,197.64800623839236,-1.1506527990152393,COMPLETE
1.34,9,1.292683197985605,241.62579370721076,-1.6555043667988767,COMPLETE
1.34,10,1.2542366663688633,119.18682205593738,-0.8958037456830659,COMPLETE
1.34,11,1.2868817145736826,236.89435310905859,-1.6057680392996154,COMPLETE
1.34,12,1.1006251266350064,159.65290528143257,-0.6758102131473764,COMPLETE
1.34,13,1.2543052452098107,168.8913524342737,-1.1347794553251522,COMPLETE
1.34,14,1.0273054528104122,244.69161982587352,-1.696272850716607,COMPLETE
1.34,15,1.211271553855752,198.4998487965771,-1.0104170244052746,COMPLETE
1.34,16,1.2409824363873643,63.34491799201274,-1.2702011989832784,COMPLETE
1.34,17,1.2760922654768285,223.30576100762133,-1.5053904990982914,COMPLETE
1.34,18,1.0518295556083253,246.24513479782436,-1.4473809817926009,COMPLETE
1.34,19,1.0543398107349464,66.15212447388109,-1.5551542497533988,COMPLETE
1.34,20,1.0572046116711264,225.50357530468594,-1.3437648173762362,COMPLETE
1.34,21,1.2463415180876696,142.38266803897505,-0.9005279324463378,COMPLETE
1.34,22,1.1763095524459273,222.13275536339432,-0.9978386591417254,COMPLETE
1.34,23,1.0794765051934454,188.92708697555864,-0.9944675667596714,COMPLETE
1.34,24,1.131762972806733,102.60641373352657,-0.5459536791143971,COMPLETE
1.34,25,1.155297514015626,87.7558828690389,-0.6723535662205515,COMPLETE
1.34,26,1.129823785992672,97.28868184254867,-0.6109873983867975,COMPLETE
1.34,27,1.187888546240607,98.49682242008878,-0.5500045836699385,COMPLETE
1.34,28,1.194470414772741,125.06784099411414,-0.4650011106703711,COMPLETE
1.34,29,1.1251781428551828,117.13668485775732,-0.47268249630207926,COMPLETE
1.34,30,1.2103001473736434,125.06555478669301,-0.5466101488689534,COMPLETE
1.34,31,1.1237416555355344,112.10089742250585,-0.5049956319835847,COMPLETE
1.34,32,1.110394845886122,114.23786203706658,-0.5660882339839635,COMPLETE
1.34,33,1.136666225426663,129.59639614847057,-0.41170905973997307,COMPLETE
1.34,34,1.1555021361417797,130.06242445911764,-0.38833098823153334,COMPLETE
1.34,35,1.1614496730036532,135.3747733510209,-0.4036425707873992,COMPLETE
1.34,36,1.1562021568171004,156.25432700184936,-0.5158188311928713,COMPLETE
1.34,37,1.1489798467761971,132.78550331672298,-0.39611114146980153,COMPLETE
1.34,38,1.1656560519776669,173.48231198476105,-0.6653277113758627,COMPLETE
1.34,39,1.1456716798294937,134.24962188984466,-0.40263875630216495,COMPLETE
1.34,40,1.0844007958046396,84.94635740171051,-1.0597750315895715,COMPLETE
1.34,41,1.1488871968999892,135.25312370924667,-0.40232629719306745,COMPLETE
1.34,42,1.1444009920351983,149.39872827793943,-0.4695673687536206,COMPLETE
1.34,43,1.1727951197605302,134.28091358023423,-0.4168949541822342,COMPLETE
1.34,44,1.1095537580096027,149.08597468892665,-0.5713984752373724,COMPLETE
1.34,45,1.1453639606181278,166.31853284624015,-0.5884585106921358,COMPLETE
1.34,46,1.1927412039512433,178.0652837379833,-0.7883714839034384,COMPLETE
1.34,47,1.2098892953249063,142.23928206969777,-0.6133634583744163,COMPLETE
1.34,48,1.1440178760497242,108.10779623865093,-0.46161870560712526,COMPLETE
1.34,49,1.1122140346478588,156.21621869709978,-0.594794438258206,COMPLETE
1.34,50,1.0933518918715386,129.00282468261244,-0.6452950080714448,COMPLETE
1.34,51,1.1664207454659423,132.4877651587254,-0.40034414817424757,COMPLETE
1.34,52,1.1653900389238052,137.82609843917777,-0.4172145980424036,COMPLETE
1.34,53,1.1762430307478025,120.3353830785021,-0.40654715108061623,COMPLETE
1.34,54,1.1850331485442926,145.87920979639384,-0.5112822127198657,COMPLETE
1.34,55,1.1483254127335312,161.95560355273568,-0.5546926110782557,COMPLETE
1.34,56,1.119841643777409,105.80732914493751,-0.5704868313297196,COMPLETE
1.34,57,1.2009397522297167,131.8051232909041,-0.5119889716038273,COMPLETE
1.34,58,1.1370101955811824,150.44342152952498,-0.48445551412134025,COMPLETE
1.34,59,1.2310477539136147,123.99512800479405,-0.6909061112056802,COMPLETE
1.34,60,1.1675939142749587,77.22969304198533,-0.8417330212300178,COMPLETE
1.34,61,1.1610006515179796,138.27071373251158,-0.41405002805121605,COMPLETE
1.34,62,1.1546910444610348,136.3203365229423,-0.40377781179692374,COMPLETE
1.34,63,1.1837107203762043,120.2246678919734,-0.42513189485469116,COMPLETE
1.34,64,1.1373092836518905,143.62715569387979,-0.4483020450032682,COMPLETE
1.34,65,1.1535713710088211,128.67307413774952,-0.38701568570654876,COMPLETE
1.34,66,1.153840876215518,112.63307067659446,-0.4178714674831219,COMPLETE
1.34,67,1.1758736434082118,128.58239949098243,-0.40881980306329835,COMPLETE
1.34,68,1.1163270821009972,120.1063904709622,-0.5052185288994537,COMPLETE
1.34,69,1.1334799829893873,102.14082232015636,-0.5441388986306306,COMPLETE
1.34,70,1.1705696850509113,152.793781553556,-0.5137538905447547,COMPLETE
1.34,71,1.158659130731021,135.160886000037,-0.4010783796471018,COMPLETE
1.34,72,1.1480951573521379,141.12790798305068,-0.4241472212881514,COMPLETE
1.34,73,1.1264884041728518,127.78241079679373,-0.4437722316742332,COMPLETE
1.34,74,1.1612418089189105,132.89686822950958,-0.3960875237262962,COMPLETE
1.34,75,1.1618799924488445,109.03675616805263,-0.43418434003080764,COMPLETE
1.34,76,1.2013501910712105,123.50583451200448,-0.4952444868870254,COMPLETE
1.34,77,1.179288804584854,113.83868814001802,-0.4280567073880692,COMPLETE
1.34,78,1.1580129906163152,144.3986558406647,-0.4409843981650341,COMPLETE
1.34,79,1.1016492616747755,132.72033290080546,-0.5796422410865643,COMPLETE
1.34,80,1.1685504884848095,55.37752739175525,-1.2983452826813235,COMPLETE
