scenario,trial_number,relative_gain_percent,trial_state,active_refractive_index,active_thickness_nm,protective_refractive_index,protective_thickness_nm,release_refractive_index,release_thickness_nm
active_only_reference,202,0.7165100914597211,COMPLETE,1.0983929190968382,122.11404816133452,,,,
active_only_reference,203,0.7123229254549335,COMPLETE,1.0914611133513716,123.27002436720578,,,,
active_only_reference,204,0.7155872432040411,COMPLETE,1.0980059970045746,115.09520359562954,,,,
active_only_reference,205,0.7022535768145488,COMPLETE,1.0854565525406183,126.19023078404632,,,,
active_only_reference,206,0.7146266471544482,COMPLETE,1.093290901539165,118.87997671778317,,,,
active_only_reference,207,0.7059695692828383,COMPLETE,1.0990400764449852,129.95282896029292,,,,
active_only_reference,208,0.7103167735704075,COMPLETE,1.109146092079052,113.2251514616678,,,,
active_only_reference,209,0.6933977841009797,COMPLETE,1.1171372581625767,121.92011191587716,,,,
active_only_reference,210,0.7157238150425016,COMPLETE,1.1044327134999083,116.21554743297125,,,,
active_only_reference,211,0.3382895053475554,COMPLETE,1.1753039065174242,119.82760987831462,,,,
active_only_reference,212,0.7155115373621346,COMPLETE,1.098821293619773,123.49713994642781,,,,
active_only_reference,213,0.7144314913074545,COMPLETE,1.0932674336956505,118.31319712211591,,,,
active_only_reference,214,0.7081721931545548,COMPLETE,1.105038811124322,126.46385121088827,,,,
active_only_reference,215,0.713986183126436,COMPLETE,1.100928081785148,112.83505662210658,,,,
active_only_reference,216,0.7099660401572061,COMPLETE,1.0890116667820742,120.97387175374429,,,,
active_only_reference,217,0.6775196538556294,COMPLETE,1.1103891538941153,134.9148012087354,,,,
active_only_reference,218,0.7155922788555591,COMPLETE,1.0960670240244303,116.39922777723731,,,,
active_only_reference,219,0.708071650922415,COMPLETE,1.106031188486149,109.42307673235372,,,,
active_only_reference,220,0.7035062717444474,COMPLETE,1.0859758475972738,125.7159254821793,,,,
active_only_reference,221,0.7157908046199646,COMPLETE,1.094637719466974,120.27598710432369,,,,
active_only_reference,222,0.716782103336655,COMPLETE,1.096801007534101,120.70803817146862,,,,
active_only_reference,223,0.7169685022955896,COMPLETE,1.100205259842915,116.58257555710125,,,,
active_only_reference,224,0.7164150034292271,COMPLETE,1.099877221858118,115.60579922088816,,,,
active_only_reference,225,0.7141791877654402,COMPLETE,1.0992968072608513,113.23940808494335,,,,
active_only_reference,226,0.7120974947378844,COMPLETE,1.0916057775672654,123.9008955375289,,,,
active_only_reference,227,0.7164312293522546,COMPLETE,1.0968329196218423,117.20021242991035,,,,
active_only_reference,228,0.7158102176095804,COMPLETE,1.1018113071892757,114.7700441513041,,,,
active_only_reference,229,0.6988361627091821,COMPLETE,1.0898803749339268,109.51738209051929,,,,
active_only_reference,230,0.716286829769297,COMPLETE,1.0994745468115674,122.41238127832037,,,,
active_only_reference,231,0.7165767895160213,COMPLETE,1.0982443370618495,121.97857797955467,,,,
active_only_reference,232,0.7163656949476405,COMPLETE,1.0960434803516506,118.07193170869704,,,,
active_only_reference,233,0.6966661669770113,COMPLETE,1.1072870087883229,130.48535160160338,,,,
active_only_reference,234,0.7150647353883599,COMPLETE,1.1016900476557199,123.15048909983385,,,,
active_only_reference,235,0.7115858726941537,COMPLETE,1.0923382816786484,115.44378474933103,,,,
active_only_reference,236,0.7044194584634678,COMPLETE,1.0858229953429275,119.69545970657282,,,,
active_only_reference,237,0.7141355191487397,COMPLETE,1.0972029371990095,124.90597597390422,,,,
active_only_reference,238,0.7097445742501707,COMPLETE,1.1096923177468832,113.25386131128326,,,,
active_only_reference,239,0.7167400004357338,COMPLETE,1.1030469060234658,118.04080020798534,,,,
