existing_ar_refractive_index,existing_ar_thickness_nm,active_refractive_index,active_extinction_coefficient,active_thickness_nm,primer_refractive_index,primer_thickness_nm,incident_power_w_m2,baseline_transmitted_power_w_m2,retrofit_transmitted_power_w_m2,additional_transmitted_power_w_m2,baseline_weighted_transmittance_percent,retrofit_weighted_transmittance_percent,absolute_gain_percentage_points,relative_gain_percent,retrofit_absorbed_power_w_m2,retrofit_weighted_absorptance_percent,passes_positive_gain_gate,passes_provisional_margin_gate,maximum_physical_violation
1.28,120.0,1.092934,0.0001,116.736,1.15,75.0,836.08151675,827.9930723641701,831.9323369835093,3.9392646193392693,99.03257706051545,99.50373502064497,0.47115796012952216,0.47576057708930825,0.20219099027872084,0.02418316709890607,True,True,0.0
1.28,120.0,1.092934,0.0001,116.736,1.2,30.0,836.08151675,827.9930723641701,832.1499673608856,4.15689499671555,99.03257706051545,99.52976482432037,0.49718776380491614,0.502044659002564,0.19779802157010257,0.023657743606027702,True,True,0.0
1.28,120.0,1.092934,0.0001,116.736,1.2,50.0,836.08151675,827.9930723641701,831.5945110434643,3.6014386792942332,99.03257706051545,99.46332915910192,0.43075209858647234,0.4349600014177702,0.19814861148167018,0.023699676109562817,True,True,0.0
1.28,120.0,1.092934,0.0001,116.736,1.2,75.0,836.08151675,827.9930723641701,831.1807766227269,3.187704258556778,99.03257706051545,99.41384422103681,0.38126716052137605,0.3849916581372982,0.19751353109261477,0.0236237169624782,True,True,0.0
1.28,120.0,1.092934,0.0001,116.736,1.25,30.0,836.08151675,827.9930723641701,831.2401643002148,3.2470919360447397,99.03257706051545,99.42094731760075,0.38837025708531064,0.392164142964785,0.19473570535370982,0.023291473552804122,True,True,0.0
1.28,120.0,1.092934,0.0001,116.736,1.25,50.0,836.08151675,827.9930723641701,829.9171365306665,1.9240641664964642,99.03257706051545,99.26270583718973,0.23012877667427087,0.23237684356496852,0.194138309832925,0.02322002172558194,True,True,0.0
1.28,120.0,1.092934,0.0001,116.736,1.25,75.0,836.08151675,827.9930723641701,828.7125166211717,0.719444257001669,99.03257706051545,99.11862659546966,0.08604953495423256,0.0868901300040396,0.19361437713583157,0.023157356460700825,True,False,0.0
1.28,120.0,1.092934,0.0001,125.0,1.15,30.0,836.08151675,827.9930723641701,832.4577087621785,4.464636398008452,99.03257706051545,99.56657240768725,0.5339953471718045,0.5392118058742409,0.21579459642309343,0.025810234062095528,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.15,50.0,836.08151675,827.9930723641701,832.0407324514033,4.047660087233226,99.03257706051545,99.51669972154103,0.48412266102559137,0.48885192670464434,0.21703972642147168,0.025959158535778227,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.15,75.0,836.08151675,827.9930723641701,831.731561067284,3.738488703113944,99.03257706051545,99.47972110427402,0.44714404375857103,0.45151207514809644,0.21643816319596906,0.025887208227889466,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.2,30.0,836.08151675,827.9930723641701,832.0794648171278,4.086392452957739,99.03257706051545,99.52133232792553,0.48875526741008285,0.49352978779035617,0.21281866723476714,0.02545429637794551,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.2,50.0,836.08151675,827.9930723641701,831.5015040872288,3.5084317230587203,99.03257706051545,99.45220500979683,0.4196279492813845,0.42372718325300585,0.21297093825088864,0.025472508838461732,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.2,75.0,836.08151675,827.9930723641701,831.126192449976,3.133120085805899,99.03257706051545,99.40731565035831,0.3747385898428784,0.37839931158601314,0.2121475712573142,0.02537402956615644,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.25,30.0,836.08151675,827.9930723641701,831.2807120772952,3.287639713125145,99.03257706051545,99.4257970572814,0.3932199967659607,0.39706125846414897,0.20990845647492007,0.02510621898339198,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.25,50.0,836.08151675,827.9930723641701,829.9643505525687,1.9712781883986281,99.03257706051545,99.26835289683117,0.23577583631573903,0.23807906783205735,0.2092514526641985,0.025027637673129856,True,True,0.0
1.28,120.0,1.092934,0.0001,125.0,1.25,75.0,836.08151675,827.9930723641701,828.7917185356426,0.7986461714725692,99.03257706051545,99.12809958499092,0.0955225244754903,0.09645565864363978,0.20867159851024772,0.02495828389095264,True,False,0.0
1.28,120.0,1.092934,0.0001,135.0,1.15,30.0,836.08151675,827.9930723641701,832.1396462361433,4.14657387197326,99.03257706051545,99.52853036039124,0.49595329987579945,0.5007981359232319,0.23359932717227996,0.027939778896240018,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.15,50.0,836.08151675,827.9930723641701,831.6990332016817,3.7059608375116113,99.03257706051545,99.47583059061589,0.4432535301004322,0.4475835560954604,0.23447249617357316,0.028044214765685783,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.15,75.0,836.08151675,827.9930723641701,831.4668070986795,3.473734734509435,99.03257706051545,99.44805505696877,0.41547799645332073,0.4195366906381081,0.2335630337553573,0.027935438001698572,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.2,30.0,836.08151675,827.9930723641701,831.8704159384916,3.8773435743215714,99.03257706051545,99.49632891923294,0.46375185871749763,0.46828212743985714,0.23082579769084316,0.027608049342856513,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.2,50.0,836.08151675,827.9930723641701,831.2928936017224,3.299821237552351,99.03257706051545,99.42725403536107,0.39467697484562897,0.39853246937566345,0.2307520396441155,0.02759922747019817,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.2,75.0,836.08151675,827.9930723641701,830.9821473968634,2.9890750326933357,99.03257706051545,99.39008706077384,0.35751000025839713,0.3610024204862759,0.2297504149813,0.027479427589116118,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.25,30.0,836.08151675,827.9930723641701,831.1809558320601,3.1878834678900603,99.03257706051545,99.4138656554699,0.38128859495446565,0.3850133019576711,0.2281382885508048,0.02728660830078143,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.25,50.0,836.08151675,827.9930723641701,829.8832069043572,1.8901345401870913,99.03257706051545,99.2586476651539,0.2260706046384551,0.22827902832449876,0.22741482689630269,0.027200078262739884,True,True,0.0
1.28,120.0,1.092934,0.0001,135.0,1.25,75.0,836.08151675,827.9930723641701,828.7551828373436,0.7621104731734931,99.03257706051545,99.12372971224922,0.09115265173376327,0.09204309777585913,0.2267887421100479,0.027125195039787116,True,False,0.0
1.28,120.0,1.092934,0.001,100.0,1.15,30.0,836.08151675,827.9930723641701,831.1746245572408,3.181552193070729,99.03257706051545,99.4131083997846,0.3805313392691657,0.38424864884272975,1.701579480408014,0.203518370675429,True,True,0.0
1.28,120.0,1.092934,0.001,100.0,1.15,50.0,836.08151675,827.9930723641701,831.0259100917532,3.0328377275831144,99.03257706051545,99.39532132250706,0.36274426199161813,0.3662878143320025,1.7232251698385213,0.20610731553270176,True,True,0.0
1.28,120.0,1.092934,0.001,100.0,1.15,75.0,836.08151675,827.9930723641701,830.710905145952,2.717832781781908,99.03257706051545,99.35764497881443,0.3250679182989974,0.3282434204457382,1.7280264146177138,0.20668157111460433,True,True,0.0
1.28,120.0,1.092934,0.001,100.0,1.2,30.0,836.08151675,827.9930723641701,830.4418146717583,2.4487423075881907,99.03257706051545,99.32546026131946,0.29288320080401903,0.29574429899471166,1.6693041180111334,0.19965805780517912,True,True,0.0
1.28,120.0,1.092934,0.001,100.0,1.2,50.0,836.08151675,827.9930723641701,829.9939471295697,2.000874765399658,99.03257706051545,99.27189281206769,0.23931575155224336,0.2416535635602067,1.6765191720250452,0.20052101839805983,True,True,0.0
1.28,120.0,1.092934,0.001,100.0,1.2,75.0,836.08151675,827.9930723641701,829.5651602128111,1.5720878486409902,99.03257706051545,99.22060751175086,0.18803045123542259,0.18986727076739965,1.6748584743209074,0.20032238971522598,True,True,0.0
1.28,120.0,1.092934,0.001,100.0,1.25,30.0,836.08151675,827.9930723641701,829.2834177981636,1.2903454339934797,99.03257706051545,99.18690955180281,0.154332491287367,0.15584012439973127,1.6371462809011057,0.19581180161295628,True,True,0.0
1.28,120.0,1.092934,0.001,100.0,1.25,50.0,836.08151675,827.9930723641701,827.9743117215278,-0.018760642642291714,99.03257706051545,99.03033318330175,-0.0022438772136977414,-0.0022657970541618685,1.6322261015093522,0.19522332078983282,False,False,0.0
1.28,120.0,1.092934,0.001,100.0,1.25,75.0,836.08151675,827.9930723641701,826.7300946676547,-1.2629776965153496,99.03257706051545,98.88151790286001,-0.1510591576554368,-0.1525348144410396,1.62849564948823,0.19477713797794347,False,False,0.0
1.28,120.0,1.092934,0.001,110.0,1.15,30.0,836.08151675,827.9930723641701,831.0319524091063,3.0388800449362634,99.03257706051545,99.39604401727212,0.3634669567566736,0.36701756891024995,1.8836742880367157,0.22529792254694234,True,True,0.0
1.28,120.0,1.092934,0.001,110.0,1.15,50.0,836.08151675,827.9930723641701,830.737120264713,2.7440479005429097,99.03257706051545,99.36078045283651,0.3282033923210646,0.33140952408065744,1.9018563297240654,0.2274725958680351,True,True,0.0
1.28,120.0,1.092934,0.001,110.0,1.15,75.0,836.08151675,827.9930723641701,830.3860985731933,2.393026209023219,99.03257706051545,99.3187963060174,0.2862192455019631,0.2890152452834427,1.9019364928050377,0.22748218381841626,True,True,0.0
1.28,120.0,1.092934,0.001,110.0,1.2,30.0,836.08151675,827.9930723641701,830.4597737969584,2.4667014327883408,99.03257706051545,99.32760827258875,0.2950312120732982,0.2979132936155086,1.851889861465613,0.22149632833222335,True,True,0.0
1.28,120.0,1.092934,0.001,110.0,1.2,50.0,836.08151675,827.9930723641701,829.9378793954079,1.944807031237815,99.03257706051545,99.26518679919232,0.23260973867687346,0.2348820414263617,1.8569485355594437,0.22210137389207435,True,True,0.0
1.28,120.0,1.092934,0.001,110.0,1.2,75.0,836.08151675,827.9930723641701,829.5087970014744,1.515724637304288,99.03257706051545,99.21386615816182,0.18128909764638546,0.18306006268584313,1.8523734546988262,0.2215541687728413,True,True,0.0
1.28,120.0,1.092934,0.001,110.0,1.25,30.0,836.08151675,827.9930723641701,829.4656354437902,1.4725630796201585,99.03257706051545,99.20870379578216,0.1761267352667091,0.17784727055934738,1.8204353527737525,0.21773419413098782,True,True,0.0
1.28,120.0,1.092934,0.001,110.0,1.25,50.0,836.08151675,827.9930723641701,828.1492562411454,0.15618387697531944,99.03257706051545,99.05125752095456,0.01868046043912493,0.018862944895102485,1.8149114962616189,0.21707351016638998,True,False,0.0
1.28,120.0,1.092934,0.001,110.0,1.25,75.0,836.08151675,827.9930723641701,826.9274469594238,-1.0656254047462426,99.03257706051545,98.90512233470253,-0.12745472581292328,-0.12869979717385321,1.8102168935168996,0.2165120095649931,False,False,0.0
1.28,120.0,1.092934,0.001,116.736,1.15,30.0,836.08151675,827.9930723641701,830.8506754739135,2.8576031097434225,99.03257706051545,99.37436228749324,0.3417852269778002,0.34512403607243997,2.005635914403851,0.23988521145642838,True,True,0.0
1.28,120.0,1.092934,0.001,116.736,1.15,50.0,836.08151675,827.9930723641701,830.4850172348022,2.4919448706320964,99.03257706051545,99.33062752816826,0.29805046765281173,0.30096204350077976,2.0212431904777945,0.2417519284883527,True,True,0.0
1.28,120.0,1.092934,0.001,116.736,1.15,75.0,836.08151675,827.9930723641701,830.1411130766926,2.1480407125225156,99.03257706051545,99.28949467793537,0.2569176174199303,0.2594273773800077,2.018403848325322,0.24141232737343873,True,True,0.0
1.28,120.0,1.092934,0.001,116.736,1.2,30.0,836.08151675,827.9930723641701,830.3783860645359,2.3853137003658276,99.03257706051545,99.31787384708214,0.28529678656669427,0.28808377509186606,1.9746308474554846,0.23617683298767705,True,True,0.0
1.28,120.0,1.092934,0.001,116.736,1.2,50.0,836.08151675,827.9930723641701,829.8232489138571,1.830176549687053,99.03257706051545,99.25147635598142,0.2188992954659828,0.22103766453762067,1.9780961712125464,0.23659130498444264,True,True,0.0
1.28,120.0,1.092934,0.001,116.736,1.2,75.0,836.08151675,827.9930723641701,829.4124698164792,1.4193974523091129,99.03257706051545,99.20234489102873,0.16976783051329342,0.17142624735449838,1.9717511125072198,0.23583240066970657,True,True,0.0
1.28,120.0,1.092934,0.001,116.736,1.25,30.0,836.08151675,827.9930723641701,829.4857719512313,1.4926995870612245,99.03257706051545,99.21111223407885,0.17853517356341253,0.18027923625002282,1.9441017044187983,0.23252537766602865,True,True,0.0
1.28,120.0,1.092934,0.001,116.736,1.25,50.0,836.08151675,827.9930723641701,828.169697338501,0.1766249743309345,99.03257706051545,99.05370238989929,0.021125329383850956,0.021331697115124032,1.9381052893997766,0.23180817307546064,True,False,0.0
1.28,120.0,1.092934,0.001,116.736,1.25,75.0,836.08151675,827.9930723641701,826.9695217106276,-1.0235506535424292,99.03257706051545,98.91015470898192,-0.12242235153351502,-0.12361826296684865,1.9328487143720245,0.23117945746311402,False,False,0.0
1.28,120.0,1.092934,0.001,125.0,1.15,30.0,836.08151675,827.9930723641701,830.5463320636325,2.5532596994623873,99.03257706051545,99.33796112275226,0.30538406223682224,0.3083672780222738,2.1541087470427556,0.2576433881012184,True,True,0.0
1.28,120.0,1.092934,0.001,125.0,1.15,50.0,836.08151675,827.9930723641701,830.1254596990063,2.1323873348362667,99.03257706051545,99.28762244689418,0.2550453863787399,0.2575368570110928,2.1664989962671344,0.2591253308276336,True,True,0.0
1.28,120.0,1.092934,0.001,125.0,1.15,75.0,836.08151675,827.9930723641701,829.8191435905178,1.8260712263477217,99.03257706051545,99.2509853364747,0.2184082759592618,0.22054184839176702,2.1605065194450352,0.25840859726732324,True,True,0.0
1.28,120.0,1.092934,0.001,125.0,1.2,30.0,836.08151675,827.9930723641701,830.1831485520713,2.1900761879012407,99.03257706051545,99.29452235460764,0.26194529409219125,0.2645041680901885,2.124446151154403,0.25409557663856863,True,True,0.0
1.28,120.0,1.092934,0.001,125.0,1.2,50.0,836.08151675,827.9930723641701,829.6065622565332,1.6134898923630772,99.03257706051545,99.22555942647362,0.19298236595816687,0.19486755942970352,2.1259340265327813,0.25427353480993947,True,True,0.0
1.28,120.0,1.092934,0.001,125.0,1.2,75.0,836.08151675,827.9930723641701,829.2348097937094,1.2417374295392847,99.03257706051545,99.18109576409428,0.14851870357882596,0.14996954334336995,2.117712566296421,0.2532902024348478,True,True,0.0
1.28,120.0,1.092934,0.001,125.0,1.25,30.0,836.08151675,827.9930723641701,829.4008074663175,1.4077351021473987,99.03257706051545,99.20095000907907,0.16837294856361848,0.17001773917357668,2.0954357645201744,0.2506257730305428,True,True,0.0
1.28,120.0,1.092934,0.001,125.0,1.25,50.0,836.08151675,827.9930723641701,828.0919951018549,0.09892273768480209,99.03257706051545,99.04440877018764,0.0118317096722019,0.01194729050115695,2.0888442164108914,0.24983738721202767,True,False,0.0
1.28,120.0,1.092934,0.001,125.0,1.25,75.0,836.08151675,827.9930723641701,826.9241078744942,-1.0689644896758637,99.03257706051545,98.90472296157171,-0.12785409894373959,-0.1291030716746998,2.083029054425357,0.24914186149246156,False,False,0.0
1.28,120.0,1.092934,0.001,135.0,1.15,30.0,836.08151675,827.9930723641701,830.0796577998901,2.0865854357200533,99.03257706051545,99.28214428499267,0.24956722447722418,0.252005180401114,2.331679358974586,0.2788818210021249,True,True,0.0
1.28,120.0,1.092934,0.001,135.0,1.15,50.0,836.08151675,827.9930723641701,829.6368253087662,1.6437529445961445,99.03257706051545,99.22917905585506,0.1966019953396063,0.19852254800909552,2.340361435839551,0.2799202456881189,True,True,0.0
1.28,120.0,1.092934,0.001,135.0,1.15,75.0,836.08151675,827.9930723641701,829.4082744399523,1.4152020757821901,99.03257706051545,99.20184310065987,0.16926604014442712,0.17091955512880816,2.3313005212777616,0.2788365099063484,True,True,0.0
1.28,120.0,1.092934,0.001,135.0,1.2,30.0,836.08151675,827.9930723641701,829.824393685699,1.8313213215288897,99.03257706051545,99.25161327706137,0.2190362165459137,0.22117592316321136,2.3040366696774246,0.2755756016032541,True,True,0.0
1.28,120.0,1.092934,0.001,135.0,1.2,50.0,836.08151675,827.9930723641701,829.2493231029067,1.2562507387366395,99.03257706051545,99.18283163660271,0.1502545760872592,0.15172237312924183,2.30327120563946,0.2754840478465176,True,True,0.0
1.28,120.0,1.092934,0.001,135.0,1.2,75.0,836.08151675,827.9930723641701,828.9425455132613,0.9494731490912045,99.03257706051545,99.14613933046994,0.11356226995448701,0.11467162960436035,2.29327292326038,0.27428819765981033,True,True,0.0
1.28,120.0,1.092934,0.001,135.0,1.25,30.0,836.08151675,827.9930723641701,829.150310020345,1.1572376561749707,99.03257706051545,99.1709891211807,0.1384120606652522,0.13976417131978025,2.277248053057205,0.27237153404721587,True,True,0.0
1.28,120.0,1.092934,0.001,135.0,1.25,50.0,836.08151675,827.9930723641701,827.8607416188679,-0.13233074530216982,99.03257706051545,99.01674956730443,-0.015827493211016473,-0.015982107787970448,2.2699931203050103,0.27150380373541616,False,False,0.0
1.28,120.0,1.092934,0.001,135.0,1.25,75.0,836.08151675,827.9930723641701,826.7376918987993,-1.255380465370763,99.03257706051545,98.88242657396354,-0.15015048655191587,-0.15161726677087684,2.263715516929963,0.27075296745339317,False,False,0.0
1.28,120.0,1.1,0.0,100.0,1.15,30.0,836.08151675,827.9930723641701,832.8791403228236,4.886067958653484,99.03257706051545,99.61697796649965,0.5844009059842052,0.5901097632015551,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.15,50.0,836.08151675,827.9930723641701,832.662067988632,4.6689956244619,99.03257706051545,99.5910149078932,0.5584378473777449,0.563893078372082,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.15,75.0,836.08151675,827.9930723641701,832.2124270367863,4.219354672616191,99.03257706051545,99.53723534898205,0.5046582884666062,0.5095881612352939,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.2,30.0,836.08151675,827.9930723641701,832.1460612429627,4.152988878792598,99.03257706051545,99.52929763088949,0.4967205703740488,0.5015729016831701,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.2,50.0,836.08151675,827.9930723641701,831.6720649796944,3.678992615524294,99.03257706051545,99.4726050412589,0.44002798074345706,0.44432649720361306,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.2,75.0,836.08151675,827.9930723641701,831.181813440264,3.1887410760939474,99.03257706051545,99.41396823018144,0.3813911696659867,0.3851168786943023,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.25,30.0,836.08151675,827.9930723641701,830.9902693586934,2.9971969945232786,99.03257706051545,99.39105849258607,0.3584814320706341,0.36198334195784715,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.25,50.0,836.08151675,827.9930723641701,829.7015694488365,1.7084970846664191,99.03257706051545,99.23692281513847,0.20434575462302482,0.20634195401999492,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,100.0,1.25,75.0,836.08151675,827.9930723641701,828.4708317750355,0.4777594108654739,99.03257706051545,99.08971974353068,0.05714268301524128,0.05770089470692389,0.0,0.0,True,False,0.0
1.28,120.0,1.1,0.0,110.0,1.15,30.0,836.08151675,827.9930723641701,832.8718814634615,4.878809099291402,99.03257706051545,99.61610976654346,0.5835327060280217,0.5892330820306177,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.15,50.0,836.08151675,827.9930723641701,832.4981159790345,4.505043614864462,99.03257706051545,99.57140533558321,0.5388282750677686,0.54409194535906,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.15,75.0,836.08151675,827.9930723641701,832.0115008874951,4.018428523325042,99.03257706051545,99.51320346390077,0.4806264033853302,0.48532151505219917,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.2,30.0,836.08151675,827.9930723641701,832.3120584430656,4.3189860788954775,99.03257706051545,99.54915181936003,0.5165747588445869,0.5216210404470497,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.2,50.0,836.08151675,827.9930723641701,831.758652656435,3.765580292264872,99.03257706051545,99.48296140902998,0.450384348514528,0.4547840335804989,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.2,75.0,836.08151675,827.9930723641701,831.2692830308151,3.2762106666450563,99.03257706051545,99.42443007974977,0.3918530192343301,0.3956809272921193,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.25,30.0,836.08151675,827.9930723641701,831.3333206515501,3.3402482873800636,99.03257706051545,99.43208933539077,0.39951227487532703,0.4034150041669608,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.25,50.0,836.08151675,827.9930723641701,830.0366111778212,2.043538813651139,99.03257706051545,99.27699566955188,0.24441860903644227,0.24680626950370724,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,110.0,1.25,75.0,836.08151675,827.9930723641701,828.8304978416531,0.8374254774830661,99.03257706051545,99.13273780569473,0.10016074517928471,0.10113918889344854,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.15,30.0,836.08151675,827.9930723641701,832.7795210725196,4.786448708349553,99.03257706051545,99.60506295004393,0.572485889528493,0.5780783521150482,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.15,50.0,836.08151675,827.9930723641701,832.3303809478184,4.337308583648337,99.03257706051545,99.55134329284506,0.5187662323296225,0.523833921854444,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.15,75.0,836.08151675,827.9930723641701,831.8528741350957,3.8598017709256283,99.03257706051545,99.49423082197275,0.4616537614573009,0.46616353442483877,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.2,30.0,836.08151675,827.9930723641701,832.3271737491871,4.334101385016993,99.03257706051545,99.55095969404913,0.5183826335336809,0.5234465757837593,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.2,50.0,836.08151675,827.9930723641701,831.7384745028195,3.7454021386494105,99.03257706051545,99.48054798961915,0.44797092910371533,0.45234703811653365,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.2,75.0,836.08151675,827.9930723641701,831.2697627112359,3.2766903470658235,99.03257706051545,99.42448745219626,0.391910391680815,0.3957388601947941,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.25,30.0,836.08151675,827.9930723641701,831.4575856483237,3.464513284153668,99.03257706051545,99.44695212021307,0.4143750596976306,0.4184229795862225,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.25,50.0,836.08151675,827.9930723641701,830.1612211046685,2.1681487404983955,99.03257706051545,99.29189970992964,0.2593226494141841,0.26185590349296967,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,116.736,1.25,75.0,836.08151675,827.9930723641701,828.9788049767934,0.9857326126233374,99.03257706051545,99.15047616399701,0.117899103481567,0.11905082850618223,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.15,30.0,836.08151675,827.9930723641701,832.583083147181,4.590010783010939,99.03257706051545,99.58156788151256,0.5489908209971129,0.5543537665001319,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.15,50.0,836.08151675,827.9930723641701,832.0760059822014,4.082933618031348,99.03257706051545,99.52091863202901,0.4883415715135587,0.4931120506085081,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.15,75.0,836.08151675,827.9930723641701,831.6408078662026,3.6477355020325604,99.03257706051545,99.46886651662159,0.43628945610614234,0.440551451912173,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.2,30.0,836.08151675,827.9930723641701,832.2477702565521,4.254697892382069,99.03257706051545,99.5414625946582,0.5088855341427531,0.5138567017515766,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.2,50.0,836.08151675,827.9930723641701,831.6368652104834,3.6437928463133176,99.03257706051545,99.46839495306705,0.4358178925516018,0.44007528177852856,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.2,75.0,836.08151675,827.9930723641701,831.2113642183895,3.2182918542193875,99.03257706051545,99.41750266761767,0.38492560710222007,0.3886858431110049,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.25,30.0,836.08151675,827.9930723641701,831.4963533367562,3.50328097258614,99.03257706051545,99.45158895138991,0.41901189087447194,0.4231051067351585,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.25,50.0,836.08151675,827.9930723641701,830.2079556378434,2.2148832736733084,99.03257706051545,99.29748942005223,0.2649123595367782,0.26750021800896817,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,125.0,1.25,75.0,836.08151675,827.9930723641701,829.0608048217604,1.0677324575902958,99.03257706051545,99.16028380156872,0.12770674105328447,0.12895427428415523,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.15,30.0,836.08151675,827.9930723641701,832.2472152758958,4.254142911725694,99.03257706051545,99.54139621588467,0.5088191553692416,0.5137896745414586,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.15,50.0,836.08151675,827.9930723641701,831.7187560643619,3.72568370019178,99.03257706051545,99.47818955469832,0.4456124941828862,0.4499655642714291,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.15,75.0,836.08151675,827.9930723641701,831.3693175373645,3.376245173194434,99.03257706051545,99.43639476316226,0.4038177026468076,0.40776249051869906,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.2,30.0,836.08151675,827.9930723641701,832.0270565399078,4.033984175737714,99.03257706051545,99.51506400645566,0.48248694594021646,0.48720023275309204,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.2,50.0,836.08151675,827.9930723641701,831.4191284428155,3.426056078645388,99.03257706051545,99.44235242452098,0.40977536400554426,0.41377835068872787,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.2,75.0,836.08151675,827.9930723641701,831.0648666185432,3.071794254373117,99.03257706051545,99.39998073980185,0.3674036792864094,0.37099274823667516,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.25,30.0,836.08151675,827.9930723641701,831.3909983714608,3.397926007290721,99.03257706051545,99.43898791151703,0.40641085100159535,0.410380970650952,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.25,50.0,836.08151675,827.9930723641701,830.1236188661237,2.1305465019536314,99.03257706051545,99.28740227304202,0.25482521252657886,0.25731453233905427,0.0,0.0,True,True,0.0
1.28,120.0,1.1,0.0,135.0,1.25,75.0,836.08151675,827.9930723641701,829.0252531249035,1.0321807607334677,99.03257706051545,99.15603162087288,0.12345456035743271,0.1246605551645837,0.0,0.0,True,True,0.0
1.28,120.0,1.1,1e-05,100.0,1.15,30.0,836.08151675,827.9930723641701,832.8620435575674,4.8689711933973285,99.03257706051545,99.61493309827644,0.5823560377609949,0.5880449192038463,0.017077405940672787,0.0020425527413948526,True,True,0.0
1.28,120.0,1.1,1e-05,100.0,1.15,50.0,836.08151675,827.9930723641701,832.6448754158704,4.651803051700313,99.03257706051545,99.5889585805594,0.556381520043968,0.5618166633227994,0.01729120656822516,0.0020681244856888127,True,True,0.0
1.28,120.0,1.1,1e-05,100.0,1.15,75.0,836.08151675,827.9930723641701,832.1952243600385,4.202151995868462,99.03257706051545,99.53517781315533,0.5026007526398846,0.50751052588762,0.017336224144550758,0.002073508838221875,True,True,0.0
1.28,120.0,1.1,1e-05,100.0,1.2,30.0,836.08151675,827.9930723641701,832.1291514539731,4.136079089803047,99.03257706051545,99.5272751260678,0.494698065552356,0.499530639549108,0.016754862800574775,0.00200397478773409,True,True,0.0
