wavelength_nm,reflectance,transmittance,energy_residual,fresnel_reflectance
426.03550295857985,0.04187281320101561,0.9581273780578906,-1.9125890626803255e-07,0.042579994960947345
428.57142857142856,0.04188140180782491,0.9581182525217602,3.456704148474543e-07,0.042579994960947345
431.13772455089816,0.041889510405612056,0.9581104936119778,-4.017589816385225e-09,0.042579994960947345
433.7349397590362,0.04189750554227328,0.9581025368500595,-4.239233275526999e-08,0.042579994960947345
436.3636363636363,0.041905936064693235,0.9580925114355339,1.5524997728499912e-06,0.042579994960947345
439.0243902439025,0.041914309773272214,0.9580828453439538,2.8448827739113725e-06,0.042579994960947345
441.71779141104287,0.041922096815483416,0.9580751551203447,2.748064171886888e-06,0.042579994960947345
444.44444444444446,0.041930198439877935,0.9580655981942998,4.2033658222973e-06,0.042579994960947345
447.2049689440994,0.04193850394035318,0.9580564039527512,5.0921068956988336e-06,0.042579994960947345
450.0,0.04194624870716322,0.9580505987471551,3.1525456816172692e-06,0.042579994960947345
452.8301886792452,0.04195434314732476,0.9580428448730989,2.8119795764114386e-06,0.042579994960947345
455.69620253164555,0.041962118531782375,0.958036600510206,1.280958011662392e-06,0.042579994960947345
458.5987261146497,0.0419696449219076,0.9580313167705714,-9.616924789845882e-07,0.042579994960947345
461.5384615384615,0.04197775394831558,0.958023783486456,-1.5374347716035075e-06,0.042579994960947345
464.5161290322581,0.04198533320849093,0.9580182159536579,-3.5491621488414893e-06,0.042579994960947345
467.5324675324674,0.041993462196315993,0.9580095118236358,-2.9740199517513943e-06,0.042579994960947345
470.5882352941176,0.04200104889718101,0.9580033336777202,-4.382574901207192e-06,0.042579994960947345
473.6842105263158,0.04200885835471458,0.9579948879097541,-3.746264468640348e-06,0.042579994960947345
476.8211920529801,0.04201635113033532,0.9579875395706169,-3.8907009521915725e-06,0.042579994960947345
479.99999999999994,0.04202369624687289,0.9579795726015797,-3.2688484525866812e-06,0.042579994960947345
483.2214765100671,0.04203088017005295,0.9579719210400619,-2.80121011486667e-06,0.042579994960947345
486.4864864864865,0.04203799457622217,0.9579635399298835,-1.5345061056271092e-06,0.042579994960947345
489.79591836734687,0.04204529660616767,0.9579554726543266,-7.692604941933467e-07,0.042579994960947345
493.1506849315069,0.04205262514420129,0.9579468838957973,4.909600014313398e-07,0.042579994960947345
496.55172413793093,0.04205988882296045,0.9579391637827606,9.47394279027236e-07,0.042579994960947345
500.0,0.042067142553516255,0.9579312379305798,1.6195159039389395e-06,0.042579994960947345
503.49650349650346,0.04207415972297336,0.9579250286048008,8.11672225875526e-07,0.042579994960947345
507.0422535211267,0.04208150020433748,0.9579169582856054,1.5415100571569695e-06,0.042579994960947345
510.6382978723404,0.042088318076360196,0.9579116124422836,6.948135622408813e-08,0.042579994960947345
514.2857142857142,0.04209560897055601,0.957902766179915,1.6248495290360765e-06,0.042579994960947345
517.9856115107914,0.04210218880522825,0.9578969149553476,8.962394242306715e-07,0.042579994960947345
521.7391304347826,0.042109473069908795,0.9578875474735096,2.9794565816754215e-06,0.042579994960947345
525.5474452554744,0.04211615048777913,0.9578807432259439,3.106286276977066e-06,0.042579994960947345
